City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
236,Port Elizabeth,ZA,-33.918,25.5701,287.31,82,75,12.35,moderate rain
237,Shache,CN,38.4167,77.2406,303.17,22,100,2.36,overcast clouds
238,Upernavik,GL,72.7868,-56.1549,278.4,88,89,4.21,overcast clouds
239,Codrington,AU,-38.2667,141.9667,288.29,67,38,6.04,scattered clouds
240,Bethel,US,41.3712,-73.414,294.61,88,75,0.0,broken clouds
241,Vila Velha,BR,-20.3297,-40.2925,290.12,94,75,1.03,broken clouds
242,Semey,KZ,50.4111,80.2275,290.27,94,75,3.0,broken clouds
243,Otane,NZ,-39.8833,176.6333,277.6,88,99,6.23,overcast clouds
244,Egvekinot,RU,66.3167,-179.1667,281.67,58,67,3.49,broken clouds
245,Zheleznodorozhnyy,RU,55.7503,38.0042,295.38,66,23,0.86,few clouds
246,Pitimbu,BR,-7.4706,-34.8086,296.48,88,36,3.35,scattered clouds
247,Granadilla De Abona,ES,28.1188,-16.576,292.47,68,75,6.17,broken clouds
248,Faruka,PK,31.8872,72.4144,311.45,27,21,1.31,few clouds
249,San Felipe,VE,10.3399,-68.7425,295.42,98,80,0.38,broken clouds
250,Kpandae,GH,8.4689,-0.0113,295.4,94,99,2.73,light rain
251,Dalbandin,PK,28.8947,64.4101,311.09,7,0,6.31,clear sky
252,Dongsheng,CN,39.8161,109.9776,301.35,19,5,7.48,clear sky
253,Saint-Joseph,RE,-21.3667,55.6167,296.04,77,34,1.71,scattered clouds
254,Coahuayana,MX,18.7333,-103.6833,298.46,88,96,2.29,overcast clouds
255,Hami,CN,42.8,93.45,303.04,22,100,6.51,overcast clouds
256,Lebu,CL,-37.6167,-73.65,279.69,85,3,3.07,clear sky
257,Katsuura,JP,35.1333,140.3,303.21,85,60,14.47,broken clouds
258,Tete,MZ,-16.1564,33.5867,290.32,60,0,0.89,clear sky
259,Grand Forks,US,47.9417,-97.4337,296.11,84,1,4.12,clear sky
260,Rio Grande,BR,-32.035,-52.0986,288.43,89,78,4.31,broken clouds
261,Veraval,IN,20.9,70.3667,301.79,71,92,4.49,overcast clouds
262,General Pico,AR,-35.6566,-63.7568,278.62,91,100,5.22,overcast clouds
263,Namatanai,PG,-3.6667,152.4333,301.86,68,50,3.39,scattered clouds
264,Caravelas,BR,-17.7125,-39.2481,292.78,87,2,2.14,clear sky
265,Sijunjung,ID,-0.6876,100.9537,306.46,49,93,0.93,overcast clouds
266,San Jeronimo,PE,-11.9472,-75.2829,280.28,78,1,0.81,clear sky
267,Ambon,ID,-3.6954,128.1814,300.23,89,40,3.09,scattered clouds
268,Sao Felix Do Xingu,BR,-6.6447,-51.995,295.07,51,15,1.01,few clouds
269,Great Yarmouth,GB,52.6083,1.7305,286.24,93,94,5.25,overcast clouds
270,Biak,ID,-0.9131,122.8766,300.04,77,55,2.87,broken clouds
271,Bagan,RU,54.1001,77.6646,292.43,84,99,4.45,light rain
272,Khandbari,NP,27.3747,87.2039,301.63,70,31,1.78,scattered clouds
273,Iquique,CL,-20.2208,-70.1431,288.17,78,38,1.28,scattered clouds
274,Valley City,US,46.9233,-98.0032,295.7,100,1,4.12,clear sky
275,Fort Nelson,CA,58.8053,-122.7002,288.92,94,40,1.03,scattered clouds
276,Kununurra,AU,-15.7667,128.7333,304.14,15,5,1.54,clear sky
277,Awbari,LY,26.5921,12.7805,301.33,23,0,3.88,clear sky
278,Gamba,GA,-2.65,10.0,295.84,83,87,1.85,overcast clouds
279,Raudeberg,NO,61.9875,5.1352,289.19,75,26,2.66,scattered clouds
280,Walvis Bay,NA,-22.9575,14.5053,282.64,87,23,1.54,few clouds
281,Kerema,PG,-7.9631,145.7785,299.73,85,70,4.52,broken clouds
282,Steinbach,DE,50.1667,8.5667,287.06,95,0,0.51,clear sky
283,Kralendijk,BQ,12.15,-68.2667,300.14,78,20,3.6,few clouds
284,Eydhafushi,MV,5.1033,73.0708,301.49,73,92,7.21,overcast clouds
285,Gat,IL,31.61,34.7642,300.53,100,6,0.89,clear sky
286,Anadyr,RU,64.75,177.4833,285.43,71,20,3.0,few clouds
287,Lososina,RU,48.9975,140.3106,288.1,68,93,4.18,overcast clouds
288,Lavrentiya,RU,65.5833,-171.0,280.07,83,62,6.27,broken clouds
289,Axim,GH,4.8699,-2.2405,297.23,88,69,4.2,light rain
290,Nizwa,OM,22.9333,57.5333,308.93,26,14,2.08,few clouds
291,Rafraf,TN,37.1904,10.1837,300.32,80,7,3.31,clear sky
292,Hirado,JP,33.3597,129.5531,303.79,74,4,3.69,clear sky
293,Tsubata,JP,36.6667,136.7333,306.29,72,74,3.96,broken clouds
294,Mantua,IT,45.1667,10.7833,294.86,83,0,0.89,clear sky
295,Nyakabindi,TZ,-2.6333,33.9833,294.07,55,89,0.28,overcast clouds
296,Souillac,MU,-20.5167,57.5167,296.13,94,75,1.54,light rain
297,Canberra,AU,-35.2835,149.1281,287.41,61,75,2.06,broken clouds
298,Baherden,TM,38.4362,57.4316,310.48,12,0,5.12,clear sky
299,Dandong,CN,40.1292,124.3947,301.57,61,100,2.86,overcast clouds
300,Tiksi,RU,71.6872,128.8694,285.64,64,97,1.63,overcast clouds
301,Cabo San Lucas,MX,22.8909,-109.9124,303.43,71,20,0.82,few clouds
302,Banjar,ID,-8.19,114.9675,302.07,68,45,1.48,scattered clouds
303,Namtsy,RU,62.7161,129.6658,299.21,16,85,4.65,overcast clouds
304,Hobyo,SO,5.3505,48.5268,299.32,76,83,9.75,broken clouds
305,Alvorada,BR,-12.48,-49.1247,295.48,40,5,1.7,clear sky
306,Praya,CV,14.9215,-23.5087,298.45,88,20,0.51,few clouds
307,Livingston,GB,55.9029,-3.5226,287.41,94,20,1.54,few clouds
308,Katherine,AU,-14.4667,132.2667,305.33,22,36,4.12,scattered clouds
309,Deputatskiy,RU,69.3,139.9,298.31,29,17,1.0,few clouds
310,Araouane,ML,18.9048,-3.5265,306.07,33,59,5.27,broken clouds
311,Ouango,CF,4.3133,22.5552,293.45,96,70,0.91,broken clouds
312,Bermejo,AR,-32.8833,-68.8,280.1,49,90,2.57,overcast clouds
313,Atbasar,KZ,51.8,68.3333,289.54,84,87,6.37,overcast clouds
314,Kushiro,JP,42.975,144.3747,288.68,94,75,6.17,broken clouds
315,Hihya,EG,30.6713,31.588,300.64,83,3,1.19,clear sky
316,Kudahuvadhoo,MV,2.6708,72.8944,300.98,73,89,4.22,overcast clouds
317,Sulat,PH,11.8103,125.4544,301.64,75,100,1.16,heavy intensity rain
318,Bestobe,KZ,52.4994,73.0975,291.74,74,93,5.8,overcast clouds
319,Aalter,BE,51.0902,3.4469,288.11,88,100,4.67,overcast clouds
320,Merauke,ID,-8.4667,140.3333,300.13,79,99,5.83,overcast clouds
321,Aklavik,CA,68.2191,-135.0107,284.55,55,99,5.96,overcast clouds
322,Matara,LK,5.9485,80.5353,301.69,70,98,6.31,overcast clouds
323,Qandala,SO,11.472,49.8728,306.72,43,32,2.32,scattered clouds
324,Andros Town,BS,24.7,-77.7667,301.91,69,3,5.5,clear sky
325,Paamiut,GL,61.994,-49.6678,279.18,82,86,2.95,overcast clouds
326,Prince Rupert,CA,54.3161,-130.3201,287.98,91,90,2.06,overcast clouds
327,Lompoc,US,34.6391,-120.4579,289.87,94,90,1.54,fog
328,Cabedelo,BR,-6.9811,-34.8339,296.52,86,35,4.12,scattered clouds
329,Sabang,ID,5.8933,95.3214,301.35,77,88,6.74,overcast clouds
330,Oranjemund,NA,-28.55,16.4333,286.61,80,99,3.09,overcast clouds
331,Alihe,CN,50.5667,123.7167,288.1,96,100,2.19,overcast clouds
332,Kharp,RU,66.8014,65.8081,285.12,79,100,3.56,overcast clouds
333,Panzhihua,CN,26.5851,101.7128,298.97,83,100,1.49,light rain
334,Kysyl-Syr,RU,63.8986,122.7617,301.56,36,7,4.47,clear sky
335,Darlington,GB,54.5243,-1.5504,286.5,88,20,3.6,few clouds
336,Todos Santos,MX,23.45,-110.2167,303.15,87,30,1.06,scattered clouds
337,Derzhavinsk,KZ,51.1,66.3167,293.28,59,27,6.04,scattered clouds
338,Ancud,CL,-41.8697,-73.8203,277.72,85,17,1.52,few clouds
339,Clarence Town,AU,-32.5833,151.7833,293.6,50,93,1.44,overcast clouds
340,Fukue,JP,32.6881,128.8419,302.35,79,75,4.12,broken clouds
341,Mnogovershinnyy,RU,53.9353,139.9242,290.92,45,0,2.87,clear sky
342,Clyde River,CA,70.4692,-68.5914,279.28,81,90,7.72,overcast clouds
343,Fare,PF,-16.7,-151.0167,299.43,75,11,6.93,few clouds
344,Jutai,BR,-5.1833,-68.9,297.56,68,48,1.22,scattered clouds
345,Marsh Harbour,BS,26.5412,-77.0636,301.41,74,0,4.77,clear sky
